id,year,majortopic,subtopic,description,filter_eu,var2,var3,var5,day,month,var15,var17,var18,var98_questionname,calendar_year,var14
199744,2016,13,1303,"Hvad mener ministeren om hændelsen fra Nyborg, omtalt i medierne, bl.a. af TV 2/Fyn den 2. december, hvor 87-årige Gerda Møller var sengeliggende og døende, indtil hun skiftede plejehjem, og hvad vil ministeren tage af initiativer for at sikre, at alle ældre i Danmark får en tryg og værdig alderdom?",0,92,920340,40,2,12,,1303,,,2016,12/2/2016
199750,2016,13,1303,"Vil ministeren i forlængelse af sin udtalelse til TV 2 den 30. november om, at »der selvfølgelig ikke er nogen, der skal sidde på et plejehjem i en ble«, garantere flere medarbejdere til ældreplejen?",0,92,920346,40,2,12,,1303,,,2016,12/2/2016
199728,2016,14,1406,"Mener ministeren fortsat, at der er tale om »snyd«, når huslejenævnet fastlægger en husleje, således som han som folketingsmedlem skrev på hjemmesiden 180Grader.dk den 13. maj 2013?",0,92,920324,18,2,12,,1406,,,2016,12/2/2016
199741,2016,3,332,,0,92,920337,14,2,12,,332,,,2016,12/2/2016
199742,2016,7,705,,0,92,920338,18,2,12,,705,,,2016,12/2/2016
199738,2016,8,800,"Mener ministeren, at regeringen tager problemet med bortfald af grundbeløb og udsigt til stigende varmepriser alvorligt ved i medierne at sige, at ministeren vil indkalde til forhandlinger, og så her knap 3 måneder senere stadig ikke engang have inviteret forligspartierne?",0,92,920334,19,2,12,,804,,,2016,12/2/2016
199743,2016,14,1406,"Mener ministeren fortsat, at al offentlig støtte til de almene boliger skal fjernes, som det fremgår af Liberal Alliances boligudspil fra 2012?",0,92,920339,18,2,12,,1406,,,2016,12/2/2016
199726,2016,10,1002,Hvad kan ministeren oplyse om regeringens planer for udbygning af E45 i Østjylland?,0,92,920322,18,2,12,,1002,,,2016,12/2/2016
199725,2016,5,500,"Mener ministeren, at KF og LA bør blive en del af alle forlig på beskæftigelsesområdet med deres indtræden i regeringen, herunder forlig på dagpengeområdet?",0,92,920321,4,2,12,,500,,,2016,12/2/2016
199746,2016,13,1303,"Hvordan vil ministeren sikre en øget værdighed i ældreplejen, når en ny undersøgelse foretaget af KORA viser, at hver tredje ansatte i hjemmeplejen føler sig utilstrækkelig grundet stigende krav om dokumentation?",0,92,920342,40,2,12,,1303,,,2016,12/2/2016
199773,2016,6,699,"Vil ministeren redegøre for sin holdning til private uddannelser, herunder for, hvordan ministeren mener at private uddannelser bidrager mere eller mindre end offentlige uddannelser til samfundet, og for, hvorvidt ministeren mener, at der skal være færre eller flere private uddannelser i Danmark?",0,92,920369,28,5,12,,699,,,2016,12/5/2016
199774,2016,6,601,"Vil ministeren redegøre for sin holdning til, om ministeriet i fremtiden skal involveres mere eller mindre i udpegningen af bestyrelsesmedlemmer på videregående uddannelsesinstitutioner?",0,92,920370,28,5,12,,601,,,2016,12/5/2016
199848,2016,16,1619,"Vil udenrigsministeren sørge for, at aftalen mellem Konservative, Venstre, Dansk Folkeparti, Liberal Alliance og Alternativet om en historisk krigsudredning – som er blevet brudt af den nu tidligere udenrigsminister Kristian Jensen på trods af den klare aftaleindgåelse med tidligere justitsminister Søren Pind om, at der skal være enighed mellem aftalepartierne om sammensætningen af forskerteamet – enten annulleres eller genforhandles nu, hvor Alternativet, stik imod aftalens klare ordlyd, er blevet smidt ud af aftalen på grund af uenighed om sammensætning af forskerteamet, men stadig fremgår som aftalepartner?",0,92,920444,2,15,12,,1619,,,2016,12/15/2016
199860,2016,13,1399,"Mener ministeren, at der er socialfagligt belæg for, at det er værre at have været udsat for f.eks. enkeltstående voldtægt end at tilbringe hele sin barndom under torturlignende forhold?",0,92,920456,6,22,12,,1399,,,2016,12/22/2016
199861,2016,3,332,"Mener ministeren, at børn, der har fået påført fysisk eller psykisk skade eller er blevet forsømt så alvorligt, at barnets fysiske og/eller psykiske sundhed og udvikling har taget skade, skal stilles anderledes i sager om offentligt svigt end børn, der har været udsat for seksuelle overgreb, særlig i forhold til, hvilke forældelsesfrister der skal gælde i sager om offentligt svigt?",0,92,920457,6,22,12,,332,,,2016,12/22/2016
199864,2016,13,1303,"Hvad er ministerens holdning til, at en kommune år efter år har overskud på tilbuddet om madservice efter servicelovens § 83 uden at indregne overskuddet som en reduktion af taksten senest 2 år efter det år, hvor overskuddet er opstået, når det fremgår af ministerens svar på spørgsmål nr. 109 (alm. del) fra Folketingets Social-, Indenrigs- og Børneudvalg, at kommunalbestyrelsen kan vælge at have et underskud på tilbuddet om madservice, men ikke må have et overskud?",0,92,920460,40,2,1,,1303,,,2017,1/2/2017
199863,2016,13,1303,"Mener ministeren, at det er rimeligt, at Sorø Kommune ikke vil levere hjemmehjælp til borgere, der ryger i eget hjem, medmindre de selv betaler for en luftrenser?",0,92,920459,40,2,1,,1303,,,2017,1/2/2017
199865,2016,9,900,"Kan ministeren se formålet med at indhente og registrere oplysninger om, hvorvidt daginstitutioner har indført bestemte madkulturer grundet religion, ideologi eller lign., som indebærer, at institutionerne eksempelvis undlader at servere svinekød eller udelukkende serverer vegetarisk mad for børnene?",0,92,920461,5,2,1,,900,,,2017,1/2/2017
199878,2016,10,1002,,0,92,920474,18,5,1,,1002,,,2017,1/5/2017
199876,2016,10,1002,,0,92,920472,18,5,1,,1002,,,2017,1/5/2017
199877,2016,10,1002,,0,92,920473,18,5,1,,1002,,,2017,1/5/2017
199892,2016,14,1406,,0,92,920488,18,6,1,,1406,,,2017,1/6/2017
199899,2016,13,1303,,0,92,920495,40,6,1,,1303,,,2017,1/6/2017
199895,2016,15,1526,"Anerkender ministeren e-sport som en sport, og er ministeren enig i, at det er vigtigt, at e-sporten kan udfolde og udvikle sig under samme gode foreningstradition som andre sportsgrene i Danmark?",0,92,920491,21,6,1,,1526,,,2017,1/6/2017
199891,2016,14,1406,"Mener ministeren, at de fem kriterier for at komme på listen over udsatte almene boligområder er rimelige i 2017, herunder om kriteriet om, at »andelen af beboere i alderen 30-59 år, der alene har en grunduddannelse, overstiger 50 pct. af samtlige beboere i samme aldersgruppe«, kan være væsentligt for at vurdere, om et boligområde er udsat?",0,92,920487,18,6,1,,1406,,,2017,1/6/2017
199890,2016,7,701,"Mener ministeren, at det er en tilfredsstillende indsats, Kystdirektoratet har leveret i forbindelse med stormen Urd og de efterfølgende oversvømmelser?",0,92,920486,9,6,1,,710,,,2017,1/6/2017
199894,2016,13,1303,"Hvor meget mener ministeren at pensionsalderen skal hæves, for at regeringen kan indfri sit ambitionsniveau om et øget arbejdsudbud på 55.000 personer?",0,92,920490,3,6,1,,1303,,,2017,1/6/2017
199887,2016,19,1929,,0,92,920483,18,6,1,,1929,,,2017,1/6/2017
199893,2016,10,1000,"Mener ministeren, at tiden er inde her i 2017 til at indfri de yderst positive løfter, ministeren har givet de nordjyske flypendlere og de nordjyske søfolk, som er ansat på supplyskibe, der opererer i internationalt farvand?",0,92,920489,23,6,1,,1000,,,2017,1/6/2017
199886,2016,10,1005,"Mener ministeren, at det er tilfredsstillende, at der i julen igen var problemer med elevatorerne på Skørping Station og Svenstrup Station?",0,92,920482,18,6,1,,1005,,,2017,1/6/2017
199882,2016,19,1900,"Henset til, at udenrigsministeren har udtalt, at hans partis udenrigspolitik er, »at vi følger det, amerikanerne beder os om«, jf. DR-Debatten, 2014, vil udenrigsministeren da redegøre for, hvad der menes med denne formulering?",0,92,920478,2,6,1,,1900,,,2017,1/6/2017
199879,2016,19,1921,"Hvad har udenrigsministeren tænkt sig at gøre for at hjælpe den danske statsborger og menneskerettighedsaktivist Abdulhadi al-Khawaja, der sidder som politisk fange i diktaturstaten Bahrain?",0,92,920475,2,6,1,,1920,,,2017,1/6/2017
199884,2016,13,1300,,1,92,920480,2,6,1,,1300,,,2017,1/6/2017
199885,2016,20,2007,"Mener ministeren, at danske virksomheder vil kunne få lov til at levere flere ydelser og produkter til det offentlige, da ministeren har bebudet, at der skal spares 55 mio. kr. på opgaver udført af Kammeradvokaten?",0,92,920481,41,6,1,,2007,,,2017,1/6/2017
199898,2016,13,1303,"Vil ministeren arbejde konkret for, at alle plejehjem i Danmark kan forhøje deres driftsudgifter med 20 pct.?",0,92,920494,40,6,1,,1303,,,2017,1/6/2017
199896,2016,13,1303,,0,92,920492,3,6,1,,1303,,,2017,1/6/2017
199881,2016,9,900,,0,92,920477,6,6,1,,900,,,2017,1/6/2017
199897,2016,23,2300,"Synes ministeren, at det er vigtigt, at Danmark får implementeret Haager-konventionen af 1954 til beskyttelse af kulturarv i krig i love og regler, og hvornår forventer ministeren, at Danmark kan tiltræde andenprotokollen, hvilket regeringen har lovet skulle ske i 2016?",0,92,920493,21,6,1,,2300,,,2017,1/6/2017
199913,2016,13,1304,"Finder ministeren familiens oplevelser med den kommunale service, som er omtalt i artiklen »Forældre frustrerede over kommune« i Nordjyske Stiftstidende den 12. januar 2017, i overensstemmelse med de intentioner, som er indlagt i 
socialpolitikkens indsats over for mennesker med behov for specialiseret rådgivning og hjælp som følge af handicap?

",0,92,920509,5,12,1,,1304,,,2017,1/12/2017
199918,2016,10,1099,"Hvad er ministerens holdning til, at hans partifælle, folketingsmedlem Rasmus Jarlov, fortsat benytter sig af kørsel via selskabet Uber og tilmed reklamerer med det på sociale medier, når Uberchaufførerne risikerer bødestraf for piratkørsel som følge af dommen i Københavns Byret, der senere er stadfæstet af Østre Landsret, og når anklagemyndigheden, der er underlagt justitsministeren, har rejst tiltale mod selskabet Uber for medvirken til den ulovlige taxikørsel?",0,92,920514,6,12,1,,1099,,,2017,1/12/2017
199914,2016,13,1300,,0,92,920510,5,12,1,,1300,,,2017,1/12/2017
199942,2016,7,701,,0,92,920538,12,13,1,,710,,,2017,1/13/2017
199948,2016,3,323,,0,92,920544,13,13,1,,323,,,2017,1/13/2017
199919,2016,7,701,,0,92,920515,9,13,1,,710,,,2017,1/13/2017
199956,2016,13,1303,"Vil ministeren opfordre andre ledere af plejehjem i Danmark til at kopiere APV’er fra andre institutioners APV, jf. at ministeren i bogen »Thyra Frank – Livsglæde & Stjernestunder« udtaler følgende: »Det tog min dygtige kollega og flere af hans kollegaer tre måneder at lave en APV, som de kunne godkende i kommunen. Det tog os 2½ time at skrive den af. Vi tilføjede en kælder, for det havde de ikke derovre. Det endte med at være småpinligt, for arbejdstilsynet kom faktisk, og der var ikke det rum eller det hjørne, som de ikke studerede med lup«?",0,92,920552,40,13,1,,1303,,,2017,1/13/2017
199921,2016,19,1921,,0,92,920517,2,13,1,,1908,,,2017,1/13/2017
199922,2016,7,705,"Hvad agter ministeren at gøre for at reducere forureningen fra brændeovne, særlig i lyset af, at de økonomiske vismænd den 12. januar 2017 over for Altinget.dk vurderer, at helbredsomkostninger fra forureningen er over 4 mia. kr. om året?",0,92,920518,9,13,1,,705,,,2017,1/13/2017
199952,2016,8,806,,0,92,920548,19,13,1,,806,,,2017,1/13/2017
199924,2016,20,2011,"Vil statsministeren redegøre for, om han principielt mener, at når der i aftaleteksten i en politisk aftale indgået af statsministerens regering med en række folketingspartier står, at der skal være enighed blandt aftalepartierne om udpegninger, om enighed blandt aftalepartierne så betyder, at der skal være reel enighed, det vil sige, at alle parterne skal være enige, eller om enighed blandt aftalepartierne efter regeringens opfattelse og efter regeringens praksis bare er det samme som flertalsafgørelser, og såfremt svaret er det sidstnævnte, vil statsministeren så sørge for at informere offentligheden og Folketinget om, at man fremover skal forstå aftaler indgået med regeringen, hvori der er aftalt krav om enighed, som at der alene er tale om almindelig flertalspolitik og derfor ikke tale om enighed forstået ved, at alle parter skal være enige?",0,92,920520,1,13,1,,2011,,,2017,1/13/2017
199925,2016,10,1000,"Er ministeren enig med sin ordfører, Villum Christensen, når han i Information den 9. januar udtaler, at »Toget hører fortiden til, derfor skal vi have et paradigmeskift. Fremtiden handler i stedet om små, billige og mere miljøvenlige biler, der er selvkørende, og om langt mere fleksible busser«, og med Venstres ordfører, når han samme sted udtaler, at »Hvis man i Aarhus har planer om at sprede letbanen ud i flere retninger, bliver det for egen regning, ligesom vi ikke er indstillet på at acceptere en fordyrelse af letbanen ved Ring 3 i København«?",0,92,920521,18,13,1,,1000,,,2017,1/13/2017
199934,2016,15,1505,"Hvad mener ministeren der bør gøres, for at flere lejere bliver dækket af en indboforsikring, som 20 pct. af lejerne ikke er dækket af i dag ifølge Beboerbladet?",0,92,920530,18,13,1,,1505,,,2017,1/13/2017
199933,2016,3,333,"Mener ministeren, at det er et problem, at antallet af sengepladser er faldet med 11,6 pct. fra 2007 til 2016, samtidig med at antallet af psykiatriske patienter er stigende?",0,92,920529,14,13,1,,333,,,2017,1/13/2017
199937,2016,3,333,,0,92,920533,14,13,1,,333,,,2017,1/13/2017
199944,2016,1,104,,0,92,920540,5,13,1,,104,,,2017,1/13/2017
199930,2016,13,1302,"Hvilke tiltag mener ministeren der skal til for at få 30.000 flere kontanthjælpsmodtagere i arbejde ud over kontanthjælpsloftet og 225-timersreglen, der jo er vedtaget.
",0,92,920526,4,13,1,,1302,,,2017,1/13/2017
199920,2016,19,1921,"Mener udenrigsministeren, at Danmark fortsat bør bakke op om EU’s taskforce East Stratcom for at bekæmpe russisk misinformation?",1,92,920516,2,13,1,,1908,,,2017,1/13/2017
199936,2016,14,1406,"Hvilken betydning mener ministeren at det har for det boligsociale arbejde, at kun 38 pct. af de almene boligorganisationer, der har områder på Rigspolitiets liste over kriminalitetstruede områder, mener, at der er tilstrækkelig politidækning, hvor tallet i 2010 var 70 pct.?",0,92,920532,18,13,1,,1406,,,2017,1/13/2017
199954,2016,1,107,,0,92,920550,23,13,1,,107,,,2017,1/13/2017
199950,2016,8,800,"Når ministeren i svar på spørgsmål om geotermisk energi har oplyst, at geotermipotentialet i Danmark er mindst tre gange så stort som energimængden fra olie i den danske del af Nordsøen – hvilket jo er særlig interessant for hele den danske fjernvarmesektor, ikke mindst da det også fremgår af svaret, at det kan dække Danmarks varmeforbrug i mange hundrede år – hvorledes vil ministeren så understøtte udnyttelsen af geotermipotentialet?",0,92,920546,19,13,1,,804,,,2017,1/13/2017
199949,2016,20,2001,,0,92,920545,14,13,1,,2001,,,2017,1/13/2017
199926,2016,20,2011,"Vil statsministeren redegøre for sin principielle holdning til, hvorvidt aftaler indgået med en af statsministerens ministre skal respekteres af statsministerens regering inklusiv andre ministre, som aftalen måtte blive overdraget til, herunder eksempelvis hvis en af statsministerens ministre har indgået en politisk aftale med en række folketingspartier, hvori det i aftaleteksten fremgår, at der skal være enighed mellem aftalepartierne om efterfølgende beslutninger om aftalens udformning, såsom udpegning af personer, men en anden minister, som aftalen er blevet overdraget til, herefter træffer en beslutning, uden at kravet om enighed mellem partierne er opfyldt?",0,92,920522,1,13,1,,2011,,,2017,1/13/2017
199946,2016,20,2007,"Mener ministeren ikke, at der er nogle grænser for, hvilke velfærdsydelser der skal konkurrenceudsættes?",0,92,920542,13,13,1,,2007,,,2017,1/13/2017
199927,2016,10,1002,,0,92,920523,18,13,1,,1002,,,2017,1/13/2017
199947,2016,5,501,"Mener ministeren ikke, at de lovpligtige arbejdspladsmiljøvurderinger er vigtige?",0,92,920543,40,13,1,,501,,,2017,1/13/2017
199932,2016,5,502,,1,92,920528,4,13,1,,502,,,2017,1/13/2017
199938,2016,5,501,"Vil udenrigsministeren redegøre for sine udtalelser til TV 2 om, at EU ikke skal lovgive om arbejdsmiljø, herunder hvilke dele af den nuværende europæiske arbejdsmiljølovgivning der skal rulles tilbage?",1,92,920534,2,13,1,,501,,,2017,1/13/2017
199953,2016,13,1303,"Mener ministeren, at det er vigtigt, at hvert plejehjem laver sin egen APV (arbejdspladsvurdering) for at sikre et godt og sikkert arbejdsmiljø for de ansatte?",0,92,920549,40,13,1,,1303,,,2017,1/13/2017
199931,2016,9,900,,0,92,920527,4,13,1,,900,,,2017,1/13/2017
199943,2016,13,1303,"Vil ministeren i forlængelse af samrådet om vold og demente den 12. januar 2017, hvor ministeren afviser ved tidligere samråd at have afvist, at alle frigjorte ressourcer fra ministerens taskforce for afbureaukratisering kan blive i ældreplejen, så garantere, at midlerne bliver i ældreplejen?",0,92,920539,40,13,1,,1303,,,2017,1/13/2017
